Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP02754,Marketing,40,37395,14,40.3,74,No
EMP02755,Finance,32,50374,3,52.9,49,No
EMP02756,HR,53,65027,10,53.0,73,No
EMP02757,IT,40,146576,19,36.3,80,Yes
EMP02758,IT,41,45498,6,53.0,75,No
EMP02759,Sales,31,104970,5,39.8,50,No
EMP02760,IT,59,128382,13,53.4,72,No
EMP02761,Finance,37,86863,9,41.1,53,No
EMP02762,Marketing,43,133689,10,43.5,61,No
EMP02763,Sales,46,124967,13,30.2,71,No
EMP02764,Sales,24,78580,11,49.4,60,No
EMP02765,Finance,38,27553,6,36.3,55,No
EMP02766,Support,39,134124,11,30.7,50,No
EMP02767,Support,45,67688,17,46.8,71,No
EMP02768,HR,34,105944,16,43.2,68,No
EMP02769,Operations,25,56868,5,39.8,49,No
EMP02770,Operations,58,86587,1,53.4,52,No
EMP02771,Sales,52,57747,8,59.6,78,Yes
EMP02772,Marketing,24,38295,1,49.2,44,No
EMP02773,Operations,44,82425,9,33.3,40,No
EMP02774,IT,25,67538,13,54.7,92,Yes
EMP02775,Sales,58,64171,18,36.0,59,No
EMP02776,Finance,36,67970,18,46.4,88,Yes
EMP02777,Support,56,94602,9,50.7,57,No
EMP02778,Support,25,139127,10,58.7,74,No
EMP02779,IT,49,122946,6,35.5,46,No
EMP02780,Finance,50,72474,10,36.0,63,No
EMP02781,Sales,37,104117,0,34.2,39,No
EMP02782,Marketing,48,76944,15,53.9,94,Yes
EMP02783,Sales,24,144666,16,41.2,76,Yes
EMP02784,Finance,23,91088,10,53.7,73,No
EMP02785,Marketing,57,68745,20,32.0,59,No
EMP02786,Marketing,26,98176,3,46.0,62,No
EMP02787,Support,26,100225,14,48.3,67,No
EMP02788,Sales,25,125547,13,54.5,79,Yes
EMP02789,Marketing,30,110254,10,32.2,57,No
EMP02790,Support,42,84512,16,53.4,93,Yes
EMP02791,HR,48,141575,0,42.0,36,No
EMP02792,Finance,60,133556,12,30.6,46,No
EMP02793,Operations,48,44725,8,55.7,74,No
EMP02794,Support,41,94778,14,49.6,68,No
EMP02795,Support,57,146288,11,56.8,85,Yes
EMP02796,Finance,57,45002,6,53.2,56,No
EMP02797,Support,32,38224,0,46.0,61,No
EMP02798,HR,23,127165,4,46.2,69,No
EMP02799,IT,41,139105,10,57.9,83,Yes
EMP02800,IT,33,64705,5,42.7,45,No
EMP02801,Sales,34,126232,11,30.8,65,No
EMP02802,Operations,28,134334,12,30.8,66,No
EMP02803,IT,34,74861,1,43.4,42,No
EMP02804,HR,34,126054,12,47.7,59,No
EMP02805,IT,32,91414,18,51.7,75,Yes
EMP02806,Operations,34,40775,15,52.2,78,Yes
EMP02807,Support,41,79411,6,36.3,35,No
EMP02808,Sales,53,72167,15,37.7,55,No
EMP02809,Support,22,25951,12,54.1,75,Yes
EMP02810,HR,27,71488,11,58.4,91,Yes
EMP02811,HR,48,148986,20,39.0,86,Yes
EMP02812,Finance,45,139811,15,30.5,75,Yes
EMP02813,Marketing,41,30946,4,55.4,53,No
EMP02814,Sales,21,41770,16,34.7,73,No
EMP02815,Operations,23,33019,19,54.1,100,Yes
EMP02816,Sales,39,73719,19,42.4,70,No
EMP02817,Support,32,47890,16,59.0,99,Yes
EMP02818,Sales,32,72850,3,53.6,44,No
EMP02819,Support,34,65116,12,48.8,86,Yes
EMP02820,Finance,37,106515,10,30.9,35,No
EMP02821,IT,22,141499,15,31.0,73,No
EMP02822,Operations,47,31094,17,41.3,79,Yes
EMP02823,IT,54,47248,5,33.0,39,No
EMP02824,Sales,26,80034,2,33.4,37,No
EMP02825,Marketing,47,137216,17,43.2,89,Yes
EMP02826,Finance,21,65819,15,44.1,87,Yes
EMP02827,Operations,29,67320,17,41.0,79,Yes
EMP02828,Marketing,27,87624,15,52.5,94,Yes
EMP02829,IT,33,41493,7,45.4,69,No
EMP02830,Sales,35,111403,2,52.3,63,No
EMP02831,Finance,39,141250,19,33.2,63,No
EMP02832,Operations,32,120686,9,39.9,56,No
EMP02833,Finance,58,93146,16,47.3,92,Yes
EMP02834,Marketing,29,67984,13,41.2,56,No
EMP02835,IT,23,123033,12,49.0,83,Yes
EMP02836,Support,32,26877,4,49.0,68,No
EMP02837,Sales,36,46218,12,39.7,66,No
EMP02838,Support,51,137417,11,35.6,69,No
EMP02839,Marketing,57,78170,14,59.8,86,Yes
EMP02840,Operations,37,96549,14,33.5,54,No
EMP02841,IT,53,146095,10,40.1,73,No
EMP02842,Operations,37,69693,15,53.2,82,Yes
EMP02843,HR,27,112557,10,52.9,65,No
EMP02844,IT,44,80904,20,30.8,72,No
EMP02845,Marketing,27,54769,14,54.9,70,No
EMP02846,Marketing,39,41554,11,39.2,59,No
EMP02847,Marketing,26,138635,16,35.5,78,Yes
EMP02848,Operations,33,43574,7,53.3,58,No
EMP02849,Support,43,93888,19,53.4,94,Yes
EMP02850,Marketing,54,93818,1,54.0,52,No
EMP02851,HR,35,115923,16,35.0,57,No
EMP02852,Support,31,108218,20,55.8,87,Yes
EMP02853,Finance,30,95886,19,42.7,71,No
EMP02854,Marketing,24,149374,12,38.9,75,Yes
EMP02855,Operations,47,142144,15,44.0,63,No
EMP02856,Operations,40,25046,2,37.5,43,No
EMP02857,HR,40,52361,19,47.8,72,No
EMP02858,Support,47,43389,4,44.4,42,No
EMP02859,Marketing,36,76280,5,49.4,56,No
EMP02860,Finance,33,57580,11,32.1,69,No
EMP02861,Marketing,29,141999,12,33.7,65,No
EMP02862,Support,30,51978,14,34.3,55,No
EMP02863,Marketing,41,26411,20,33.5,67,No
EMP02864,Operations,27,126142,20,48.0,80,Yes
EMP02865,Sales,49,64167,3,46.2,56,No
EMP02866,HR,30,34227,10,56.3,91,Yes
EMP02867,Sales,45,134835,8,33.4,48,No
EMP02868,Marketing,58,47079,15,52.8,74,No
EMP02869,Finance,27,36609,19,58.8,100,Yes
EMP02870,Sales,36,138948,15,55.1,100,Yes
EMP02871,Finance,47,32425,20,33.2,82,Yes
EMP02872,Sales,38,143584,8,49.2,60,No
EMP02873,Support,37,71748,2,30.4,41,No
EMP02874,Sales,52,56816,18,44.8,83,Yes
EMP02875,Marketing,38,38626,15,46.8,87,Yes
EMP02876,Sales,45,104511,16,56.1,94,Yes
EMP02877,Operations,23,103861,3,47.7,63,No
EMP02878,IT,27,100448,3,33.5,48,No
EMP02879,Operations,44,101037,19,42.7,77,Yes
EMP02880,Sales,23,70521,20,53.6,100,Yes
EMP02881,Support,57,138169,16,31.1,60,No
EMP02882,HR,48,112696,0,36.5,26,No
EMP02883,HR,42,37950,9,57.6,85,Yes
EMP02884,Finance,50,136336,8,40.8,62,No
EMP02885,Finance,43,57597,8,43.4,45,No
EMP02886,IT,50,116633,20,37.9,87,Yes
EMP02887,Sales,34,98200,17,49.4,91,Yes
EMP02888,HR,43,127363,5,55.3,77,No
EMP02889,Support,42,71111,19,46.1,94,Yes
EMP02890,HR,35,66488,9,33.0,59,No
EMP02891,Support,46,66015,19,44.9,72,No
EMP02892,Finance,45,51496,8,55.7,71,No
EMP02893,IT,42,130630,14,56.9,93,Yes
EMP02894,Finance,31,67304,0,33.3,36,No
EMP02895,Marketing,53,116780,20,46.8,95,Yes
EMP02896,IT,55,48318,12,48.6,59,No
EMP02897,Sales,26,36867,19,57.4,100,Yes
EMP02898,IT,37,44105,10,46.0,63,No
EMP02899,Finance,45,38582,9,48.4,53,No
EMP02900,Operations,35,83004,1,37.4,28,No
EMP02901,IT,38,28454,15,36.7,73,No
EMP02902,IT,36,139705,7,43.2,67,No
EMP02903,Support,30,26627,9,37.3,40,No
EMP02904,Marketing,60,88343,14,42.4,72,No
EMP02905,Sales,33,79044,5,55.4,68,No
EMP02906,Support,57,141471,12,52.4,83,Yes
EMP02907,IT,44,130306,8,42.9,54,No
EMP02908,IT,41,95827,11,32.3,61,No
EMP02909,IT,41,137714,7,53.9,70,No
EMP02910,Finance,27,145255,16,51.3,85,Yes
EMP02911,Operations,27,130808,19,36.8,70,No
EMP02912,Support,56,132620,7,44.0,61,No
EMP02913,Sales,24,85324,19,43.1,84,Yes
EMP02914,Marketing,25,149933,5,30.7,39,No
EMP02915,IT,24,142419,11,44.3,73,No
EMP02916,Finance,25,114392,11,32.0,62,No
EMP02917,Sales,57,58031,0,51.4,51,No
EMP02918,Marketing,29,76936,6,49.9,55,No
EMP02919,Marketing,40,68323,7,47.1,74,No
EMP02920,Finance,47,43904,17,59.4,96,Yes
EMP02921,Marketing,21,104900,1,51.4,49,No
EMP02922,Sales,28,126531,2,48.4,53,No
EMP02923,Support,31,121017,6,37.5,53,No
EMP02924,Sales,32,134542,5,30.9,54,No
EMP02925,Marketing,28,68488,2,32.8,33,No
EMP02926,IT,45,130501,13,41.4,67,No
EMP02927,Operations,42,48984,3,39.3,35,No
EMP02928,Finance,48,140220,8,45.0,51,No
EMP02929,Operations,46,51293,7,40.5,59,No
EMP02930,Finance,26,69527,14,52.6,81,Yes
EMP02931,HR,22,140251,19,31.8,71,No
EMP02932,HR,44,37516,5,30.1,41,No
EMP02933,Marketing,21,67842,12,39.2,73,No
EMP02934,Operations,57,74130,2,58.7,53,No
EMP02935,HR,60,90300,5,46.1,52,No
EMP02936,Sales,30,103606,11,47.2,82,Yes
EMP02937,HR,32,91496,4,54.4,61,No
EMP02938,HR,60,30082,17,56.6,100,Yes
EMP02939,IT,40,147556,9,33.2,57,No
EMP02940,IT,58,92959,5,57.0,67,No
EMP02941,Sales,59,45349,19,57.6,100,Yes
EMP02942,HR,56,134021,12,53.5,92,Yes
EMP02943,IT,56,33580,10,37.4,46,No
EMP02944,Sales,52,49686,12,31.2,41,No
EMP02945,Finance,58,37947,16,32.7,69,No
EMP02946,Sales,54,98793,18,51.1,88,Yes
EMP02947,Sales,55,109305,6,38.5,39,No
EMP02948,Sales,33,63398,20,42.8,80,Yes
EMP02949,Marketing,26,89286,0,44.7,39,No
EMP02950,Support,51,104909,12,39.2,73,No
EMP02951,IT,39,126035,1,45.8,33,No
EMP02952,Marketing,26,65254,18,52.4,91,Yes
EMP02953,HR,32,109008,10,52.2,74,No
EMP02954,Marketing,24,64707,12,35.6,74,No
EMP02955,Support,24,132970,13,52.2,79,Yes
EMP02956,IT,32,91682,11,50.4,58,No
EMP02957,Finance,27,84930,5,56.8,73,No
EMP02958,Operations,25,118589,6,44.9,59,No
EMP02959,Operations,60,27043,1,57.7,50,No
EMP02960,Operations,28,146151,9,30.1,40,No
EMP02961,Support,42,48207,12,54.8,74,No
EMP02962,Marketing,46,30866,4,34.3,34,No
EMP02963,Support,37,140598,13,50.4,83,Yes
EMP02964,Sales,40,51853,20,52.1,85,Yes
EMP02965,IT,21,79511,13,41.3,78,Yes
EMP02966,Sales,52,58216,19,30.3,75,Yes
EMP02967,IT,23,116226,14,33.9,68,No
EMP02968,Support,25,108571,3,33.5,52,No
EMP02969,Operations,52,33716,5,46.1,46,No
EMP02970,Finance,37,114247,12,38.5,56,No
EMP02971,Support,57,59275,3,52.8,55,No
EMP02972,IT,33,149545,2,46.6,50,No
EMP02973,HR,29,92924,1,44.1,34,No
EMP02974,Operations,35,29984,12,35.5,68,No
EMP02975,Operations,25,56686,13,48.5,73,No
EMP02976,Marketing,30,82936,19,53.1,97,Yes
EMP02977,Marketing,33,125735,6,51.7,49,No
EMP02978,Finance,21,149333,4,40.2,63,No
EMP02979,HR,32,70890,14,36.0,69,No
EMP02980,HR,46,74811,4,58.4,67,No
EMP02981,Operations,35,49112,20,35.8,81,Yes
EMP02982,Marketing,49,28317,14,32.1,52,No
EMP02983,Finance,54,62723,17,34.8,70,No
EMP02984,HR,24,39596,2,42.3,48,No
EMP02985,Finance,60,119435,5,51.7,56,No
EMP02986,Sales,23,43807,3,50.5,41,No
EMP02987,Marketing,21,98755,1,54.4,65,No
EMP02988,Marketing,28,137329,7,52.9,52,No
EMP02989,Sales,55,34689,0,49.5,63,No
EMP02990,Sales,57,109513,12,38.5,66,No
EMP02991,Finance,49,144307,7,50.5,68,No
EMP02992,IT,43,108453,14,44.4,85,Yes
EMP02993,Operations,50,95314,11,36.7,52,No
EMP02994,Operations,32,75915,8,56.5,68,No
EMP02995,Sales,22,81588,9,34.3,51,No
EMP02996,Support,55,136631,7,59.6,62,No
EMP02997,Sales,43,52276,12,42.6,64,No
EMP02998,Finance,49,83181,12,43.9,62,No
EMP02999,Operations,46,42447,16,36.2,59,No
EMP03000,Operations,33,99499,6,58.4,78,No
EMP03001,Support,60,72633,14,46.4,83,Yes
EMP03002,IT,47,74127,20,39.2,76,Yes
EMP03003,Support,51,39240,17,49.6,77,Yes
EMP03004,Marketing,60,79017,1,36.0,33,No
EMP03005,IT,31,111461,12,58.1,80,Yes
EMP03006,IT,49,28124,6,41.6,59,No
EMP03007,Sales,38,122776,18,53.1,94,Yes
EMP03008,Sales,57,127479,6,34.5,41,No
EMP03009,Finance,36,138774,4,52.9,60,No
EMP03010,HR,60,147292,19,45.9,88,Yes
EMP03011,Support,27,128148,2,32.6,21,No
EMP03012,Finance,24,68451,2,39.4,56,No
EMP03013,Support,33,122463,4,58.7,60,No
EMP03014,Support,25,72571,19,57.3,98,Yes
EMP03015,Finance,49,87270,10,51.1,65,No
EMP03016,IT,27,130163,17,34.8,81,Yes
EMP03017,Sales,31,79419,3,46.0,56,No
EMP03018,Finance,31,98618,17,48.9,89,Yes
EMP03019,Support,36,39858,4,57.3,53,No
EMP03020,IT,23,42773,12,44.2,68,No
EMP03021,Marketing,22,101831,11,57.9,82,Yes
EMP03022,Operations,32,83632,0,59.1,74,No
EMP03023,Finance,57,70066,10,59.6,92,Yes
EMP03024,Sales,25,48230,4,48.7,62,No
EMP03025,Finance,30,39545,6,58.8,65,No
EMP03026,HR,26,71492,19,59.5,97,Yes
EMP03027,Finance,60,141791,18,42.5,68,No
EMP03028,HR,37,50168,16,38.4,71,No
EMP03029,Operations,52,66755,5,31.6,33,No
EMP03030,HR,40,59486,14,59.9,82,Yes
EMP03031,Marketing,38,123303,14,49.8,72,No
EMP03032,HR,23,42124,19,30.3,71,No
EMP03033,Sales,40,74895,6,57.1,66,No
EMP03034,Finance,23,116132,8,50.9,61,No
EMP03035,IT,53,136886,13,42.2,63,No
EMP03036,Finance,43,119256,8,46.6,62,No
EMP03037,Support,38,35919,14,57.6,72,No
EMP03038,Support,41,137915,16,56.9,73,No
EMP03039,Finance,29,130673,3,37.3,33,No
EMP03040,HR,25,45185,18,54.0,99,Yes
EMP03041,Support,25,26264,0,52.1,47,No
EMP03042,Support,60,34225,4,47.5,70,No
EMP03043,Marketing,50,107706,10,53.6,61,No
EMP03044,HR,28,32361,4,36.0,52,No
EMP03045,Operations,32,37019,2,30.1,44,No
EMP03046,Finance,35,52553,1,51.5,50,No
EMP03047,Sales,54,50249,15,54.5,91,Yes
EMP03048,Operations,59,117572,5,44.1,62,No
EMP03049,HR,58,138378,1,43.3,46,No
EMP03050,Marketing,26,48049,6,37.9,62,No
EMP03051,IT,57,49817,3,51.1,44,No
EMP03052,IT,32,136229,10,52.7,64,No
EMP03053,Marketing,46,108269,18,38.9,72,No
EMP03054,Operations,39,53607,13,37.5,59,No
EMP03055,Operations,36,94540,0,49.6,64,No
EMP03056,Sales,37,61890,5,31.9,28,No
EMP03057,Sales,43,143317,1,48.6,61,No
EMP03058,Operations,26,113347,14,30.4,66,No
EMP03059,Finance,26,66733,18,53.1,100,Yes
EMP03060,Support,59,113892,2,47.1,59,No
EMP03061,Finance,41,84085,11,52.3,74,No
EMP03062,IT,52,64353,15,39.4,77,Yes
EMP03063,Sales,35,101969,5,31.3,37,No
EMP03064,Support,50,140340,14,39.7,77,Yes
EMP03065,Operations,46,85768,14,43.6,60,No
EMP03066,Finance,45,79997,0,56.2,66,No
EMP03067,HR,45,139065,20,34.5,70,No
EMP03068,IT,48,128727,5,34.5,59,No
EMP03069,Finance,34,37431,0,41.7,30,No
EMP03070,Finance,42,50920,0,44.9,34,No
EMP03071,Operations,56,61394,7,35.7,53,No
EMP03072,Sales,52,81735,13,58.4,74,No
EMP03073,Operations,24,71316,3,32.0,33,No
EMP03074,Sales,51,104667,9,34.2,53,No
EMP03075,Operations,34,79571,15,30.4,54,No
EMP03076,Sales,31,69378,20,39.3,83,Yes
EMP03077,Finance,60,40970,19,33.9,65,No
EMP03078,HR,44,130791,4,41.1,49,No
EMP03079,Finance,22,83599,11,42.5,55,No
EMP03080,Sales,35,144294,10,49.0,82,Yes
EMP03081,Operations,38,97744,10,47.3,62,No
EMP03082,Operations,33,143208,4,59.0,77,No
EMP03083,IT,57,144456,7,51.2,69,No
EMP03084,Finance,36,89040,18,44.1,65,No
EMP03085,Marketing,53,140438,3,41.5,36,No
EMP03086,Operations,41,35657,16,44.7,80,Yes
EMP03087,Support,38,33772,14,41.7,60,No
EMP03088,HR,38,118311,4,40.9,57,No
EMP03089,Finance,51,57320,7,49.0,58,No
EMP03090,Finance,60,88249,17,34.4,61,No
EMP03091,Support,52,66178,19,56.5,85,Yes
EMP03092,Operations,33,146072,19,48.2,80,Yes
EMP03093,Finance,24,121402,6,45.7,58,No
EMP03094,Support,36,128639,12,42.7,77,Yes
EMP03095,HR,21,64082,8,36.1,46,No
EMP03096,Finance,22,110411,20,52.9,79,Yes
EMP03097,Marketing,50,126685,4,43.4,48,No
EMP03098,Finance,31,102836,14,52.8,68,No
EMP03099,Finance,50,61169,6,51.2,62,No
EMP03100,HR,31,101871,4,39.7,32,No
EMP03101,IT,24,138736,10,46.6,62,No
EMP03102,Sales,41,134026,12,46.5,75,Yes
EMP03103,Support,41,76843,5,39.8,60,No
EMP03104,Marketing,23,109360,9,39.7,66,No
EMP03105,Operations,23,140770,16,31.7,70,No
EMP03106,IT,29,90100,2,57.8,50,No
EMP03107,HR,27,93521,5,58.2,60,No
EMP03108,Support,44,71803,10,32.4,47,No
EMP03109,Sales,25,89547,12,46.4,71,No
EMP03110,Support,46,116040,4,46.4,41,No
EMP03111,Support,34,83785,5,33.5,57,No
EMP03112,Marketing,37,54805,7,31.7,51,No
EMP03113,Sales,22,31879,20,55.3,87,Yes
EMP03114,IT,23,30528,7,52.8,81,No
EMP03115,Operations,29,90612,10,39.7,68,No
EMP03116,HR,46,27523,16,53.0,85,Yes
EMP03117,HR,47,97093,2,31.2,38,No
EMP03118,Operations,34,55081,18,44.7,76,Yes
EMP03119,IT,26,101229,11,45.3,78,Yes
EMP03120,Operations,46,52889,4,46.1,68,No
EMP03121,Sales,60,61885,8,46.7,63,No
EMP03122,Finance,31,134421,6,52.6,57,No
EMP03123,Finance,33,67868,8,41.8,62,No
EMP03124,Operations,49,28777,14,48.1,81,Yes
EMP03125,HR,53,125927,12,36.1,48,No
EMP03126,IT,45,130465,3,52.3,70,No
EMP03127,Support,33,124583,18,52.1,82,Yes
EMP03128,Sales,34,141215,18,54.5,86,Yes
EMP03129,Support,24,109912,20,36.9,89,Yes
EMP03130,IT,37,53417,16,30.7,47,No
EMP03131,Operations,32,137768,10,36.2,71,No
EMP03132,Marketing,45,119367,10,43.7,60,No
EMP03133,Finance,31,145693,15,44.4,78,Yes
EMP03134,Support,36,35180,19,33.2,56,No
EMP03135,Finance,22,106169,1,55.7,72,No
EMP03136,IT,21,64773,14,41.4,72,No
EMP03137,Sales,27,32017,11,36.5,49,No
EMP03138,Finance,44,34974,8,42.5,43,No
EMP03139,Sales,23,142771,3,39.1,38,No
EMP03140,Support,34,40771,20,52.3,98,Yes
EMP03141,HR,22,140381,15,35.2,53,No
EMP03142,Finance,36,84669,18,50.8,79,Yes
EMP03143,Operations,22,117127,18,44.4,88,Yes
EMP03144,HR,30,53242,2,41.9,42,No
EMP03145,IT,23,90198,13,54.9,78,Yes
EMP03146,Support,21,100597,1,49.7,66,No
EMP03147,Support,38,118048,9,51.6,60,No
EMP03148,IT,38,28199,8,58.9,65,No
EMP03149,Support,49,131214,0,59.9,45,No
EMP03150,Sales,57,134496,13,46.8,79,Yes
EMP03151,Marketing,35,118791,1,38.6,27,No
EMP03152,Operations,44,84802,15,46.3,72,No
EMP03153,Operations,44,120184,17,46.2,75,Yes
EMP03154,Sales,43,78346,5,47.4,53,No
EMP03155,Support,43,125573,9,34.4,58,No
EMP03156,Sales,52,113566,17,42.2,91,Yes
EMP03157,Finance,26,103925,8,56.5,67,No
EMP03158,HR,50,84083,17,55.9,79,Yes
EMP03159,Marketing,42,91368,20,34.4,69,No
EMP03160,Support,31,136555,18,34.2,81,Yes
EMP03161,HR,34,133093,12,32.5,54,No
EMP03162,HR,53,96302,1,45.6,50,No
EMP03163,Operations,37,147487,17,49.9,73,No
EMP03164,Operations,35,114654,10,44.7,59,No
EMP03165,Sales,44,96886,12,45.7,80,Yes
EMP03166,Support,35,100631,11,52.5,81,Yes
EMP03167,Support,27,54597,20,49.3,78,Yes
EMP03168,Support,33,118874,0,56.8,57,No
EMP03169,Finance,27,89907,4,57.5,72,No
EMP03170,Marketing,36,124064,12,39.1,54,No
EMP03171,Finance,27,149721,6,30.7,27,No
EMP03172,HR,28,52143,5,54.8,70,No
EMP03173,Finance,25,58218,14,58.5,84,Yes
EMP03174,Finance,46,26385,19,39.0,74,No
EMP03175,Sales,34,64817,13,48.6,88,Yes
EMP03176,Sales,60,102769,1,50.4,38,No
EMP03177,Support,41,71071,0,37.7,37,No
EMP03178,Operations,45,123686,17,53.1,85,Yes
EMP03179,Sales,58,106295,11,58.5,86,Yes
EMP03180,HR,22,74803,1,58.9,69,No
EMP03181,Operations,51,58050,17,32.8,58,No
EMP03182,Marketing,27,84596,12,52.5,68,No
EMP03183,Operations,51,29501,10,39.3,68,No
EMP03184,Operations,49,53384,19,42.3,65,No
EMP03185,HR,29,102781,0,58.1,57,No
EMP03186,Sales,53,48754,14,38.2,69,No
EMP03187,Operations,55,110682,1,37.6,27,No
EMP03188,Support,54,89369,5,57.1,61,No
EMP03189,HR,31,30218,9,48.0,64,No
EMP03190,IT,30,134756,2,36.0,40,No
EMP03191,Sales,21,75764,20,57.2,100,Yes
EMP03192,Operations,23,64620,5,36.7,58,No
EMP03193,Support,58,135826,15,36.9,65,No
EMP03194,Marketing,28,38308,5,34.2,52,No
EMP03195,Operations,57,28103,14,44.9,82,Yes
EMP03196,Operations,48,27691,16,56.9,84,Yes
EMP03197,Sales,55,38936,13,44.2,63,No
EMP03198,Finance,56,117018,13,32.0,45,No
EMP03199,IT,43,87210,12,45.2,61,No
EMP03200,Operations,28,28160,5,32.6,32,No
EMP03201,Sales,33,83471,17,41.2,68,No
EMP03202,Marketing,25,128546,5,47.5,45,No
EMP03203,Operations,23,55441,6,34.4,35,No
EMP03204,HR,46,26467,11,31.8,63,No
EMP03205,Finance,28,93755,8,47.6,48,No
EMP03206,IT,29,66881,7,55.8,79,No
EMP03207,HR,33,112036,15,44.3,65,No
EMP03208,Support,32,75837,17,49.0,85,Yes
EMP03209,Support,25,44151,4,55.7,52,No
EMP03210,Marketing,25,87611,16,59.7,78,Yes
EMP03211,Operations,31,57383,20,52.6,100,Yes
EMP03212,HR,44,147894,7,54.8,66,No
EMP03213,IT,48,30624,10,53.4,58,No
EMP03214,IT,44,76219,14,48.2,88,Yes
EMP03215,Sales,29,87831,19,58.5,97,Yes
EMP03216,Support,31,56632,19,45.6,83,Yes
EMP03217,Marketing,25,81720,19,30.9,55,No
EMP03218,Finance,26,117336,4,53.2,47,No
EMP03219,Finance,38,76546,8,43.9,69,No
EMP03220,Finance,40,134618,17,48.2,96,Yes
EMP03221,Support,51,92035,15,41.6,83,Yes
EMP03222,Marketing,58,116127,17,57.7,95,Yes
EMP03223,Sales,57,42991,15,40.1,77,Yes
EMP03224,Finance,42,94827,16,48.5,67,No
EMP03225,Marketing,38,147442,8,56.2,76,Yes
EMP03226,IT,35,66032,10,57.2,80,Yes
EMP03227,Operations,43,65153,6,54.8,67,No
EMP03228,Operations,47,61506,8,47.9,69,No
EMP03229,Support,33,125704,19,56.7,83,Yes
EMP03230,Finance,39,49899,11,51.4,75,Yes
EMP03231,HR,34,129599,14,47.5,65,No
EMP03232,Operations,39,108701,7,36.2,60,No
EMP03233,IT,42,48996,20,54.3,90,Yes
EMP03234,Marketing,46,88483,8,58.0,73,No
EMP03235,HR,42,44181,8,48.2,57,No
EMP03236,HR,45,131576,17,59.5,78,Yes
EMP03237,Marketing,33,131429,8,57.8,72,No
EMP03238,IT,58,132630,8,45.3,59,No
EMP03239,Marketing,38,31683,13,48.8,74,No
EMP03240,IT,27,87438,13,41.6,55,No
EMP03241,HR,32,41110,11,52.8,60,No
EMP03242,IT,25,61353,3,46.5,45,No
EMP03243,Operations,27,146339,13,36.1,75,Yes
EMP03244,Operations,57,32848,0,33.3,37,No
EMP03245,Marketing,38,62249,13,37.2,55,No
EMP03246,Support,59,99791,8,57.8,69,No
EMP03247,Support,36,44884,0,46.6,41,No
EMP03248,HR,35,47523,12,36.1,64,No
EMP03249,Support,31,36950,18,52.2,81,Yes
EMP03250,IT,52,41326,3,37.4,41,No
EMP03251,IT,36,85228,19,35.0,63,No
EMP03252,Sales,38,39075,0,37.2,31,No
EMP03253,IT,58,137839,19,55.5,92,Yes
EMP03254,Sales,35,38155,2,42.3,45,No
EMP03255,Sales,30,121883,12,55.5,88,Yes
EMP03256,Sales,22,95944,8,36.2,58,No
EMP03257,Sales,48,128492,16,40.3,57,No
EMP03258,IT,53,105692,12,55.1,83,Yes
EMP03259,Operations,44,43941,2,48.0,59,No
EMP03260,Finance,45,47070,12,36.2,55,No
EMP03261,IT,46,60932,7,51.4,78,No
EMP03262,Marketing,45,103700,15,58.8,94,Yes
EMP03263,HR,36,109603,2,43.6,57,No
EMP03264,Sales,45,99928,11,40.8,47,No
EMP03265,Sales,48,119919,14,57.3,72,No
EMP03266,Finance,37,70643,7,38.1,66,No
EMP03267,Operations,51,45722,5,36.6,49,No
EMP03268,HR,54,103525,16,54.3,98,Yes
EMP03269,Operations,45,72785,1,52.8,41,No
EMP03270,Finance,31,37108,19,50.9,74,No
EMP03271,IT,26,93846,8,43.6,53,No
EMP03272,IT,48,61505,5,36.9,40,No
EMP03273,HR,54,33752,7,56.2,74,No
EMP03274,Sales,57,110802,5,38.6,48,No
EMP03275,Marketing,31,55965,0,54.2,45,No
EMP03276,IT,25,33831,3,38.1,54,No
EMP03277,Operations,55,41270,14,46.6,70,No
EMP03278,Support,32,45017,17,58.0,84,Yes
EMP03279,Support,21,67661,5,53.0,64,No
EMP03280,IT,22,90655,16,56.8,85,Yes
EMP03281,IT,31,31336,15,34.7,53,No
EMP03282,Sales,59,134350,11,47.2,62,No
EMP03283,IT,36,84630,5,51.3,68,No
EMP03284,Sales,31,108903,19,52.6,77,Yes
EMP03285,Sales,29,25075,9,43.8,71,No
EMP03286,Marketing,46,97130,17,51.8,98,Yes
EMP03287,Marketing,50,109849,16,40.6,76,Yes
EMP03288,IT,46,123517,8,45.7,59,No
EMP03289,IT,53,137450,15,33.8,49,No
EMP03290,Marketing,25,103616,11,55.3,65,No
EMP03291,Finance,47,75144,12,39.0,48,No
EMP03292,Operations,52,51044,0,36.5,45,No
EMP03293,IT,30,83974,18,53.7,97,Yes
EMP03294,IT,40,76951,7,34.3,61,No
EMP03295,Sales,49,58150,15,42.0,79,Yes
EMP03296,HR,44,140655,6,43.9,53,No
EMP03297,HR,36,149220,4,56.9,78,No
EMP03298,Sales,39,74025,1,40.5,56,No
EMP03299,Marketing,48,35239,19,38.8,87,Yes
EMP03300,Support,56,87535,1,58.0,72,No
EMP03301,Marketing,51,33880,11,39.9,55,No
EMP03302,Marketing,31,26449,3,34.4,47,No
EMP03303,Marketing,38,32849,0,45.3,50,No
EMP03304,Marketing,44,28164,14,42.1,80,Yes
